example_id,domain,layer,component,hook_name,metric,gold_answer,gold_token_id,gold_token_str,gold_token_count,direct_token_count,structured_token_count,baseline_score,patched_score,delta,valid_example,skip_reason
cul_010,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,East Asia,6326, East,2,244,244,17.359375,16.234375,-1.125,True,
cul_010,culture,35,attn_out,blocks.35.hook_attn_out,logit,East Asia,6326, East,2,244,244,17.359375,17.3125,-0.046875,True,
cul_010,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,East Asia,6326, East,2,244,244,17.359375,19.546875,2.1875,True,
cul_011,culture,31,attn_out,blocks.31.hook_attn_out,logit,Greece,24427, Greece,1,251,251,15.8359375,17.9375,2.1015625,True,
cul_011,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,Greece,24427, Greece,1,251,251,15.8359375,16.234375,0.3984375,True,
cul_011,culture,32,attn_out,blocks.32.hook_attn_out,logit,Greece,24427, Greece,1,251,251,15.8359375,17.328125,1.4921875,True,
cul_011,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,Greece,24427, Greece,1,251,251,15.8359375,16.5,0.6640625,True,
cul_011,culture,33,attn_out,blocks.33.hook_attn_out,logit,Greece,24427, Greece,1,251,251,15.8359375,17.359375,1.5234375,True,
cul_011,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,Greece,24427, Greece,1,251,251,15.8359375,16.625,0.7890625,True,
cul_011,culture,34,attn_out,blocks.34.hook_attn_out,logit,Greece,24427, Greece,1,251,251,15.8359375,16.453125,0.6171875,True,
cul_011,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,Greece,24427, Greece,1,251,251,15.8359375,16.4375,0.6015625,True,
cul_011,culture,35,attn_out,blocks.35.hook_attn_out,logit,Greece,24427, Greece,1,251,251,15.8359375,15.6015625,-0.234375,True,
cul_011,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,Greece,24427, Greece,1,251,251,15.8359375,15.578125,-0.2578125,True,
cul_012,culture,31,attn_out,blocks.31.hook_attn_out,logit,cherry blossoms,40880, cherry,3,258,258,11.5234375,12.765625,1.2421875,True,
cul_012,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,cherry blossoms,40880, cherry,3,258,258,11.5234375,12.859375,1.3359375,True,
cul_012,culture,32,attn_out,blocks.32.hook_attn_out,logit,cherry blossoms,40880, cherry,3,258,258,11.5234375,11.4765625,-0.046875,True,
cul_012,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,cherry blossoms,40880, cherry,3,258,258,11.5234375,12.5703125,1.046875,True,
cul_012,culture,33,attn_out,blocks.33.hook_attn_out,logit,cherry blossoms,40880, cherry,3,258,258,11.5234375,13.921875,2.3984375,True,
cul_012,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,cherry blossoms,40880, cherry,3,258,258,11.5234375,10.9609375,-0.5625,True,
cul_012,culture,34,attn_out,blocks.34.hook_attn_out,logit,cherry blossoms,40880, cherry,3,258,258,11.5234375,12.0703125,0.546875,True,
cul_012,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,cherry blossoms,40880, cherry,3,258,258,11.5234375,10.9140625,-0.609375,True,
cul_012,culture,35,attn_out,blocks.35.hook_attn_out,logit,cherry blossoms,40880, cherry,3,258,258,11.5234375,11.6015625,0.078125,True,
cul_012,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,cherry blossoms,40880, cherry,3,258,258,11.5234375,13.0546875,1.53125,True,
cul_013,culture,31,attn_out,blocks.31.hook_attn_out,logit,England,9448, England,1,256,256,16.375,17.703125,1.328125,True,
cul_013,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,England,9448, England,1,256,256,16.375,16.484375,0.109375,True,
cul_013,culture,32,attn_out,blocks.32.hook_attn_out,logit,England,9448, England,1,256,256,16.375,17.71875,1.34375,True,
cul_013,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,England,9448, England,1,256,256,16.375,16.40625,0.03125,True,
cul_013,culture,33,attn_out,blocks.33.hook_attn_out,logit,England,9448, England,1,256,256,16.375,17.46875,1.09375,True,
cul_013,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,England,9448, England,1,256,256,16.375,16.375,0.0,True,
cul_013,culture,34,attn_out,blocks.34.hook_attn_out,logit,England,9448, England,1,256,256,16.375,16.4375,0.0625,True,
cul_013,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,England,9448, England,1,256,256,16.375,16.5,0.125,True,
cul_013,culture,35,attn_out,blocks.35.hook_attn_out,logit,England,9448, England,1,256,256,16.375,16.25,-0.125,True,
cul_013,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,England,9448, England,1,256,256,16.375,17.609375,1.234375,True,
cul_014,culture,31,attn_out,blocks.31.hook_attn_out,logit,East Asia,6326, East,2,253,253,15.7734375,17.75,1.9765625,True,
cul_014,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,East Asia,6326, East,2,253,253,15.7734375,16.265625,0.4921875,True,
cul_014,culture,32,attn_out,blocks.32.hook_attn_out,logit,East Asia,6326, East,2,253,253,15.7734375,17.546875,1.7734375,True,
cul_014,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,East Asia,6326, East,2,253,253,15.7734375,15.828125,0.0546875,True,
cul_014,culture,33,attn_out,blocks.33.hook_attn_out,logit,East Asia,6326, East,2,253,253,15.7734375,17.75,1.9765625,True,
cul_014,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,East Asia,6326, East,2,253,253,15.7734375,16.09375,0.3203125,True,
cul_014,culture,34,attn_out,blocks.34.hook_attn_out,logit,East Asia,6326, East,2,253,253,15.7734375,16.109375,0.3359375,True,
cul_014,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,East Asia,6326, East,2,253,253,15.7734375,14.0546875,-1.71875,True,
cul_014,culture,35,attn_out,blocks.35.hook_attn_out,logit,East Asia,6326, East,2,253,253,15.7734375,15.6484375,-0.125,True,
cul_014,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,East Asia,6326, East,2,253,253,15.7734375,19.359375,3.5859375,True,
cul_016,culture,31,attn_out,blocks.31.hook_attn_out,logit,a boot,264, a,2,244,244,15.2734375,16.03125,0.7578125,True,
cul_016,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,a boot,264, a,2,244,244,15.2734375,16.671875,1.3984375,True,
cul_016,culture,32,attn_out,blocks.32.hook_attn_out,logit,a boot,264, a,2,244,244,15.2734375,15.5,0.2265625,True,
cul_016,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,a boot,264, a,2,244,244,15.2734375,16.4375,1.1640625,True,
cul_016,culture,33,attn_out,blocks.33.hook_attn_out,logit,a boot,264, a,2,244,244,15.2734375,15.5546875,0.28125,True,
cul_016,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,a boot,264, a,2,244,244,15.2734375,15.7890625,0.515625,True,
cul_016,culture,34,attn_out,blocks.34.hook_attn_out,logit,a boot,264, a,2,244,244,15.2734375,15.3125,0.0390625,True,
cul_016,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,a boot,264, a,2,244,244,15.2734375,15.59375,0.3203125,True,
cul_016,culture,35,attn_out,blocks.35.hook_attn_out,logit,a boot,264, a,2,244,244,15.2734375,15.828125,0.5546875,True,
cul_016,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,a boot,264, a,2,244,244,15.2734375,14.125,-1.1484375,True,
cul_017,culture,31,attn_out,blocks.31.hook_attn_out,logit,India,6747, India,1,268,268,15.015625,16.046875,1.03125,True,
cul_017,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,India,6747, India,1,268,268,15.015625,15.71875,0.703125,True,
cul_017,culture,32,attn_out,blocks.32.hook_attn_out,logit,India,6747, India,1,268,268,15.015625,16.265625,1.25,True,
cul_017,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,India,6747, India,1,268,268,15.015625,15.4375,0.421875,True,
cul_017,culture,33,attn_out,blocks.33.hook_attn_out,logit,India,6747, India,1,268,268,15.015625,16.03125,1.015625,True,
cul_017,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,India,6747, India,1,268,268,15.015625,15.6640625,0.6484375,True,
cul_017,culture,34,attn_out,blocks.34.hook_attn_out,logit,India,6747, India,1,268,268,15.015625,15.3671875,0.3515625,True,
cul_017,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,India,6747, India,1,268,268,15.015625,14.7421875,-0.2734375,True,
cul_017,culture,35,attn_out,blocks.35.hook_attn_out,logit,India,6747, India,1,268,268,15.015625,14.890625,-0.125,True,
cul_017,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,India,6747, India,1,268,268,15.015625,16.6875,1.671875,True,
cul_018,culture,31,attn_out,blocks.31.hook_attn_out,logit,North America,4787, North,2,234,234,18.03125,18.484375,0.453125,True,
cul_018,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,North America,4787, North,2,234,234,18.03125,17.53125,-0.5,True,
cul_018,culture,32,attn_out,blocks.32.hook_attn_out,logit,North America,4787, North,2,234,234,18.03125,18.296875,0.265625,True,
cul_018,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,North America,4787, North,2,234,234,18.03125,17.875,-0.15625,True,
cul_018,culture,33,attn_out,blocks.33.hook_attn_out,logit,North America,4787, North,2,234,234,18.03125,18.5625,0.53125,True,
cul_018,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,North America,4787, North,2,234,234,18.03125,18.765625,0.734375,True,
cul_018,culture,34,attn_out,blocks.34.hook_attn_out,logit,North America,4787, North,2,234,234,18.03125,18.359375,0.328125,True,
cul_018,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,North America,4787, North,2,234,234,18.03125,18.140625,0.109375,True,
cul_018,culture,35,attn_out,blocks.35.hook_attn_out,logit,North America,4787, North,2,234,234,18.03125,17.96875,-0.0625,True,
cul_018,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,North America,4787, North,2,234,234,18.03125,18.765625,0.734375,True,
cul_021,culture,31,attn_out,blocks.31.hook_attn_out,logit,East Asia,6326, East,2,256,256,16.125,17.5625,1.4375,True,
cul_021,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,East Asia,6326, East,2,256,256,16.125,16.78125,0.65625,True,
cul_021,culture,32,attn_out,blocks.32.hook_attn_out,logit,East Asia,6326, East,2,256,256,16.125,17.3125,1.1875,True,
cul_021,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,East Asia,6326, East,2,256,256,16.125,16.09375,-0.03125,True,
cul_021,culture,33,attn_out,blocks.33.hook_attn_out,logit,East Asia,6326, East,2,256,256,16.125,19.015625,2.890625,True,
cul_021,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,East Asia,6326, East,2,256,256,16.125,16.03125,-0.09375,True,
cul_021,culture,34,attn_out,blocks.34.hook_attn_out,logit,East Asia,6326, East,2,256,256,16.125,16.328125,0.203125,True,
cul_021,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,East Asia,6326, East,2,256,256,16.125,11.8984375,-4.2265625,True,
cul_021,culture,35,attn_out,blocks.35.hook_attn_out,logit,East Asia,6326, East,2,256,256,16.125,15.9921875,-0.1328125,True,
cul_021,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,East Asia,6326, East,2,256,256,16.125,17.15625,1.03125,True,
cul_022,culture,31,attn_out,blocks.31.hook_attn_out,logit,Argentina,31064, Argentina,1,236,236,15.9765625,16.875,0.8984375,True,
cul_022,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,Argentina,31064, Argentina,1,236,236,15.9765625,16.421875,0.4453125,True,
cul_022,culture,32,attn_out,blocks.32.hook_attn_out,logit,Argentina,31064, Argentina,1,236,236,15.9765625,17.15625,1.1796875,True,
cul_022,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,Argentina,31064, Argentina,1,236,236,15.9765625,15.9765625,0.0,True,
cul_022,culture,33,attn_out,blocks.33.hook_attn_out,logit,Argentina,31064, Argentina,1,236,236,15.9765625,16.875,0.8984375,True,
cul_022,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,Argentina,31064, Argentina,1,236,236,15.9765625,15.546875,-0.4296875,True,
cul_022,culture,34,attn_out,blocks.34.hook_attn_out,logit,Argentina,31064, Argentina,1,236,236,15.9765625,16.453125,0.4765625,True,
cul_022,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,Argentina,31064, Argentina,1,236,236,15.9765625,16.09375,0.1171875,True,
cul_022,culture,35,attn_out,blocks.35.hook_attn_out,logit,Argentina,31064, Argentina,1,236,236,15.9765625,15.9765625,0.0,True,
cul_022,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,Argentina,31064, Argentina,1,236,236,15.9765625,16.984375,1.0078125,True,
cul_023,culture,31,attn_out,blocks.31.hook_attn_out,logit,democracy,19525, democracy,1,256,256,10.8671875,10.609375,-0.2578125,True,
cul_023,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,democracy,19525, democracy,1,256,256,10.8671875,13.3828125,2.515625,True,
cul_023,culture,32,attn_out,blocks.32.hook_attn_out,logit,democracy,19525, democracy,1,256,256,10.8671875,11.234375,0.3671875,True,
cul_023,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,democracy,19525, democracy,1,256,256,10.8671875,12.0546875,1.1875,True,
cul_023,culture,33,attn_out,blocks.33.hook_attn_out,logit,democracy,19525, democracy,1,256,256,10.8671875,13.3828125,2.515625,True,
cul_023,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,democracy,19525, democracy,1,256,256,10.8671875,11.6171875,0.75,True,
cul_023,culture,34,attn_out,blocks.34.hook_attn_out,logit,democracy,19525, democracy,1,256,256,10.8671875,11.3515625,0.484375,True,
cul_023,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,democracy,19525, democracy,1,256,256,10.8671875,6.68359375,-4.18359375,True,
cul_023,culture,35,attn_out,blocks.35.hook_attn_out,logit,democracy,19525, democracy,1,256,256,10.8671875,11.0234375,0.15625,True,
cul_023,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,democracy,19525, democracy,1,256,256,10.8671875,13.0546875,2.1875,True,
cul_026,culture,31,attn_out,blocks.31.hook_attn_out,logit,Russia,8359, Russia,1,239,239,17.0625,17.921875,0.859375,True,
cul_026,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,Russia,8359, Russia,1,239,239,17.0625,17.5,0.4375,True,
cul_026,culture,32,attn_out,blocks.32.hook_attn_out,logit,Russia,8359, Russia,1,239,239,17.0625,18.5,1.4375,True,
cul_026,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,Russia,8359, Russia,1,239,239,17.0625,17.171875,0.109375,True,
cul_026,culture,33,attn_out,blocks.33.hook_attn_out,logit,Russia,8359, Russia,1,239,239,17.0625,17.90625,0.84375,True,
cul_026,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,Russia,8359, Russia,1,239,239,17.0625,17.421875,0.359375,True,
cul_026,culture,34,attn_out,blocks.34.hook_attn_out,logit,Russia,8359, Russia,1,239,239,17.0625,17.484375,0.421875,True,
cul_026,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,Russia,8359, Russia,1,239,239,17.0625,16.84375,-0.21875,True,
cul_026,culture,35,attn_out,blocks.35.hook_attn_out,logit,Russia,8359, Russia,1,239,239,17.0625,16.984375,-0.078125,True,
cul_026,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,Russia,8359, Russia,1,239,239,17.0625,19.171875,2.109375,True,
cul_029,culture,31,attn_out,blocks.31.hook_attn_out,logit,Cairo,52550, Cairo,1,247,247,17.21875,18.296875,1.078125,True,
cul_029,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,Cairo,52550, Cairo,1,247,247,17.21875,17.234375,0.015625,True,
cul_029,culture,32,attn_out,blocks.32.hook_attn_out,logit,Cairo,52550, Cairo,1,247,247,17.21875,17.171875,-0.046875,True,
cul_029,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,Cairo,52550, Cairo,1,247,247,17.21875,17.0,-0.21875,True,
cul_029,culture,33,attn_out,blocks.33.hook_attn_out,logit,Cairo,52550, Cairo,1,247,247,17.21875,17.828125,0.609375,True,
cul_029,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,Cairo,52550, Cairo,1,247,247,17.21875,18.0625,0.84375,True,
cul_029,culture,34,attn_out,blocks.34.hook_attn_out,logit,Cairo,52550, Cairo,1,247,247,17.21875,17.78125,0.5625,True,
cul_029,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,Cairo,52550, Cairo,1,247,247,17.21875,17.171875,-0.046875,True,
cul_029,culture,35,attn_out,blocks.35.hook_attn_out,logit,Cairo,52550, Cairo,1,247,247,17.21875,16.921875,-0.296875,True,
cul_029,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,Cairo,52550, Cairo,1,247,247,17.21875,16.828125,-0.390625,True,
cul_030,culture,31,attn_out,blocks.31.hook_attn_out,logit,Europe,4505, Europe,1,257,257,15.8671875,16.828125,0.9609375,True,
cul_030,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,Europe,4505, Europe,1,257,257,15.8671875,15.953125,0.0859375,True,
cul_030,culture,32,attn_out,blocks.32.hook_attn_out,logit,Europe,4505, Europe,1,257,257,15.8671875,17.015625,1.1484375,True,
cul_030,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,Europe,4505, Europe,1,257,257,15.8671875,16.515625,0.6484375,True,
cul_030,culture,33,attn_out,blocks.33.hook_attn_out,logit,Europe,4505, Europe,1,257,257,15.8671875,17.25,1.3828125,True,
cul_030,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,Europe,4505, Europe,1,257,257,15.8671875,15.8515625,-0.015625,True,
cul_030,culture,34,attn_out,blocks.34.hook_attn_out,logit,Europe,4505, Europe,1,257,257,15.8671875,16.171875,0.3046875,True,
cul_030,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,Europe,4505, Europe,1,257,257,15.8671875,15.8359375,-0.03125,True,
cul_030,culture,35,attn_out,blocks.35.hook_attn_out,logit,Europe,4505, Europe,1,257,257,15.8671875,15.875,0.0078125,True,
cul_030,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,Europe,4505, Europe,1,257,257,15.8671875,14.8984375,-0.96875,True,
cul_031,culture,31,attn_out,blocks.31.hook_attn_out,logit,the River Thames,279, the,3,240,240,18.78125,19.296875,0.515625,True,
cul_031,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,the River Thames,279, the,3,240,240,18.78125,19.140625,0.359375,True,
cul_031,culture,32,attn_out,blocks.32.hook_attn_out,logit,the River Thames,279, the,3,240,240,18.78125,19.0625,0.28125,True,
cul_031,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,the River Thames,279, the,3,240,240,18.78125,18.921875,0.140625,True,
cul_031,culture,33,attn_out,blocks.33.hook_attn_out,logit,the River Thames,279, the,3,240,240,18.78125,18.84375,0.0625,True,
cul_031,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,the River Thames,279, the,3,240,240,18.78125,19.171875,0.390625,True,
cul_031,culture,34,attn_out,blocks.34.hook_attn_out,logit,the River Thames,279, the,3,240,240,18.78125,18.984375,0.203125,True,
cul_031,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,the River Thames,279, the,3,240,240,18.78125,18.6875,-0.09375,True,
cul_031,culture,35,attn_out,blocks.35.hook_attn_out,logit,the River Thames,279, the,3,240,240,18.78125,18.625,-0.15625,True,
cul_031,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,the River Thames,279, the,3,240,240,18.78125,23.296875,4.515625,True,
cul_033,culture,31,attn_out,blocks.31.hook_attn_out,logit,South America,4882, South,2,247,247,15.8984375,16.875,0.9765625,True,
cul_033,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,South America,4882, South,2,247,247,15.8984375,16.515625,0.6171875,True,
cul_033,culture,32,attn_out,blocks.32.hook_attn_out,logit,South America,4882, South,2,247,247,15.8984375,16.578125,0.6796875,True,
cul_033,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,South America,4882, South,2,247,247,15.8984375,16.359375,0.4609375,True,
cul_033,culture,33,attn_out,blocks.33.hook_attn_out,logit,South America,4882, South,2,247,247,15.8984375,17.25,1.3515625,True,
cul_033,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,South America,4882, South,2,247,247,15.8984375,16.0625,0.1640625,True,
cul_033,culture,34,attn_out,blocks.34.hook_attn_out,logit,South America,4882, South,2,247,247,15.8984375,16.21875,0.3203125,True,
cul_033,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,South America,4882, South,2,247,247,15.8984375,15.5234375,-0.375,True,
cul_033,culture,35,attn_out,blocks.35.hook_attn_out,logit,South America,4882, South,2,247,247,15.8984375,15.40625,-0.4921875,True,
cul_033,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,South America,4882, South,2,247,247,15.8984375,15.953125,0.0546875,True,
cul_034,culture,31,attn_out,blocks.31.hook_attn_out,logit,over 800 years,916, over,6,257,257,15.1328125,14.53125,-0.6015625,True,
cul_034,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,over 800 years,916, over,6,257,257,15.1328125,16.984375,1.8515625,True,
cul_034,culture,32,attn_out,blocks.32.hook_attn_out,logit,over 800 years,916, over,6,257,257,15.1328125,16.34375,1.2109375,True,
cul_034,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,over 800 years,916, over,6,257,257,15.1328125,16.40625,1.2734375,True,
cul_034,culture,33,attn_out,blocks.33.hook_attn_out,logit,over 800 years,916, over,6,257,257,15.1328125,16.484375,1.3515625,True,
cul_034,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,over 800 years,916, over,6,257,257,15.1328125,14.8359375,-0.296875,True,
cul_034,culture,34,attn_out,blocks.34.hook_attn_out,logit,over 800 years,916, over,6,257,257,15.1328125,15.46875,0.3359375,True,
cul_034,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,over 800 years,916, over,6,257,257,15.1328125,14.0078125,-1.125,True,
cul_034,culture,35,attn_out,blocks.35.hook_attn_out,logit,over 800 years,916, over,6,257,257,15.1328125,14.984375,-0.1484375,True,
cul_034,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,over 800 years,916, over,6,257,257,15.1328125,15.8359375,0.703125,True,
cul_035,culture,31,attn_out,blocks.31.hook_attn_out,logit,the Pacific Ring of Fire,279, the,5,250,250,18.359375,18.765625,0.40625,True,
cul_035,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,the Pacific Ring of Fire,279, the,5,250,250,18.359375,18.671875,0.3125,True,
cul_035,culture,32,attn_out,blocks.32.hook_attn_out,logit,the Pacific Ring of Fire,279, the,5,250,250,18.359375,18.4375,0.078125,True,
cul_035,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,the Pacific Ring of Fire,279, the,5,250,250,18.359375,18.359375,0.0,True,
cul_035,culture,33,attn_out,blocks.33.hook_attn_out,logit,the Pacific Ring of Fire,279, the,5,250,250,18.359375,18.34375,-0.015625,True,
cul_035,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,the Pacific Ring of Fire,279, the,5,250,250,18.359375,18.609375,0.25,True,
cul_035,culture,34,attn_out,blocks.34.hook_attn_out,logit,the Pacific Ring of Fire,279, the,5,250,250,18.359375,18.515625,0.15625,True,
cul_035,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,the Pacific Ring of Fire,279, the,5,250,250,18.359375,18.296875,-0.0625,True,
cul_035,culture,35,attn_out,blocks.35.hook_attn_out,logit,the Pacific Ring of Fire,279, the,5,250,250,18.359375,18.40625,0.046875,True,
cul_035,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,the Pacific Ring of Fire,279, the,5,250,250,18.359375,21.5,3.140625,True,
cul_037,culture,31,attn_out,blocks.31.hook_attn_out,logit,Spain,17689, Spain,1,262,262,14.625,15.890625,1.265625,True,
cul_037,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,Spain,17689, Spain,1,262,262,14.625,15.3359375,0.7109375,True,
cul_037,culture,32,attn_out,blocks.32.hook_attn_out,logit,Spain,17689, Spain,1,262,262,14.625,15.9375,1.3125,True,
cul_037,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,Spain,17689, Spain,1,262,262,14.625,15.328125,0.703125,True,
cul_037,culture,33,attn_out,blocks.33.hook_attn_out,logit,Spain,17689, Spain,1,262,262,14.625,15.4296875,0.8046875,True,
cul_037,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,Spain,17689, Spain,1,262,262,14.625,15.5859375,0.9609375,True,
cul_037,culture,34,attn_out,blocks.34.hook_attn_out,logit,Spain,17689, Spain,1,262,262,14.625,15.046875,0.421875,True,
cul_037,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,Spain,17689, Spain,1,262,262,14.625,14.7109375,0.0859375,True,
cul_037,culture,35,attn_out,blocks.35.hook_attn_out,logit,Spain,17689, Spain,1,262,262,14.625,14.609375,-0.015625,True,
cul_037,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,Spain,17689, Spain,1,262,262,14.625,16.984375,2.359375,True,
cul_039,culture,31,attn_out,blocks.31.hook_attn_out,logit,1147,220, ,5,263,263,18.734375,18.828125,0.09375,True,
cul_039,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,1147,220, ,5,263,263,18.734375,19.328125,0.59375,True,
cul_039,culture,32,attn_out,blocks.32.hook_attn_out,logit,1147,220, ,5,263,263,18.734375,19.046875,0.3125,True,
cul_039,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,1147,220, ,5,263,263,18.734375,18.796875,0.0625,True,
cul_039,culture,33,attn_out,blocks.33.hook_attn_out,logit,1147,220, ,5,263,263,18.734375,19.0625,0.328125,True,
cul_039,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,1147,220, ,5,263,263,18.734375,18.546875,-0.1875,True,
cul_039,culture,34,attn_out,blocks.34.hook_attn_out,logit,1147,220, ,5,263,263,18.734375,19.0625,0.328125,True,
cul_039,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,1147,220, ,5,263,263,18.734375,18.296875,-0.4375,True,
cul_039,culture,35,attn_out,blocks.35.hook_attn_out,logit,1147,220, ,5,263,263,18.734375,18.578125,-0.15625,True,
cul_039,culture,35,mlp_out,blocks.35.hook_mlp_out,logit,1147,220, ,5,263,263,18.734375,21.046875,2.3125,True,
cul_041,culture,31,attn_out,blocks.31.hook_attn_out,logit,Southeast Asia,35564, Southeast,2,243,243,17.671875,17.9375,0.265625,True,
cul_041,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,Southeast Asia,35564, Southeast,2,243,243,17.671875,17.453125,-0.21875,True,
cul_041,culture,32,attn_out,blocks.32.hook_attn_out,logit,Southeast Asia,35564, Southeast,2,243,243,17.671875,18.015625,0.34375,True,
cul_041,culture,32,mlp_out,blocks.32.hook_mlp_out,logit,Southeast Asia,35564, Southeast,2,243,243,17.671875,17.640625,-0.03125,True,
cul_041,culture,33,attn_out,blocks.33.hook_attn_out,logit,Southeast Asia,35564, Southeast,2,243,243,17.671875,19.484375,1.8125,True,
cul_041,culture,33,mlp_out,blocks.33.hook_mlp_out,logit,Southeast Asia,35564, Southeast,2,243,243,17.671875,16.75,-0.921875,True,
cul_041,culture,34,attn_out,blocks.34.hook_attn_out,logit,Southeast Asia,35564, Southeast,2,243,243,17.671875,17.71875,0.046875,True,
cul_041,culture,34,mlp_out,blocks.34.hook_mlp_out,logit,Southeast Asia,35564, Southeast,2,243,243,17.671875,17.828125,0.15625,True,
cul_041,culture,35,attn_out,blocks.35.hook_attn_out,logit,Southeast Asia,35564, Southeast,2,243,243,17.671875,17.796875,0.125,True,
