model,example_id,domain,source_cell,donor_cell,layer,hook,token_position,control,random_seed,alpha,split,gold_answer,gold_token_id,baseline_gold_logit,steered_gold_logit,delta_gold_logit,baseline_gold_rank,steered_gold_rank,delta_gold_rank,baseline_top1,steered_top1,diagnostic,vector_l2_norm,n_train_valid,n_test_valid
Qwen/Qwen2.5-3B,cul_041,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Southeast Asia,35564,17.671875,17.703125,0.03125,1,3,-2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_041,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Southeast Asia,35564,17.671875,17.4375,-0.234375,1,3,-2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_047,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.25,test,Spain,17689,15.0625,15.0546875,-0.0078125,4,3,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_047,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.5,test,Spain,17689,15.0625,14.890625,-0.171875,4,3,1,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_047,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,0.75,test,Spain,17689,15.0625,14.5078125,-0.5546875,4,6,-2,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,cul_047,culture,B,D,34,resid_post,final_prompt_token,layer_sweep,,1.0,test,Spain,17689,15.0625,13.8828125,-1.1796875,4,8,-4,0,0,layer_sweep,121.05156707763672,72,32
Qwen/Qwen2.5-3B,geo_002,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,Asia,13622,17.34375,16.9375,-0.40625,4,4,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_002,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,Asia,13622,17.34375,16.421875,-0.921875,4,5,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_002,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,Asia,13622,17.34375,15.8046875,-1.5390625,4,5,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_002,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,Asia,13622,17.34375,15.078125,-2.265625,4,9,-5,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_006,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,South America,4882,19.125,19.078125,-0.046875,1,1,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_006,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,South America,4882,19.125,18.953125,-0.171875,1,1,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_006,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,South America,4882,19.125,18.734375,-0.390625,1,2,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_006,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,South America,4882,19.125,18.421875,-0.703125,1,2,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_007,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,Africa,10174,17.828125,17.140625,-0.6875,2,4,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_007,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,Africa,10174,17.828125,16.34375,-1.484375,2,4,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_007,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,Africa,10174,17.828125,15.4296875,-2.3984375,2,5,-3,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_007,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,Africa,10174,17.828125,14.375,-3.453125,2,10,-8,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_019,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,Asia,13622,19.828125,19.484375,-0.34375,1,1,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_019,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,Asia,13622,19.828125,19.03125,-0.796875,1,3,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_019,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,Asia,13622,19.828125,18.453125,-1.375,1,3,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_019,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,Asia,13622,19.828125,17.75,-2.078125,1,4,-3,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_022,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,South America,4882,18.109375,18.0,-0.109375,3,4,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_022,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,South America,4882,18.109375,17.8125,-0.296875,3,3,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_022,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,South America,4882,18.109375,17.5625,-0.546875,3,2,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_022,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,South America,4882,18.109375,17.203125,-0.90625,3,2,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_025,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,NATO,29234,12.484375,12.375,-0.109375,13,7,6,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_025,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,NATO,29234,12.484375,12.21875,-0.265625,13,9,4,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_025,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,NATO,29234,12.484375,12.015625,-0.46875,13,12,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_025,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,NATO,29234,12.484375,11.75,-0.734375,13,17,-4,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_028,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,Asia,13622,18.78125,18.421875,-0.359375,2,2,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_028,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,Asia,13622,18.78125,17.96875,-0.8125,2,2,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_028,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,Asia,13622,18.78125,17.375,-1.40625,2,4,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_028,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,Asia,13622,18.78125,16.65625,-2.125,2,7,-5,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_035,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,Asia,13622,18.65625,18.28125,-0.375,1,3,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_035,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,Asia,13622,18.65625,17.8125,-0.84375,1,3,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_035,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,Asia,13622,18.65625,17.21875,-1.4375,1,3,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_035,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,Asia,13622,18.65625,16.515625,-2.140625,1,3,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_043,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,South America,4882,17.609375,17.515625,-0.09375,2,3,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_043,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,South America,4882,17.609375,17.34375,-0.265625,2,3,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_043,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,South America,4882,17.609375,17.09375,-0.515625,2,3,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_043,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,South America,4882,17.609375,16.75,-0.859375,2,3,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_045,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,Asia,13622,19.546875,19.1875,-0.359375,1,1,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_045,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,Asia,13622,19.546875,18.75,-0.796875,1,3,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_045,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,Asia,13622,19.546875,18.203125,-1.34375,1,3,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_045,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,Asia,13622,19.546875,17.5625,-1.984375,1,3,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_047,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,Africa,10174,18.71875,18.015625,-0.703125,1,2,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_047,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,Africa,10174,18.71875,17.171875,-1.546875,1,3,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_047,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,Africa,10174,18.71875,16.1875,-2.53125,1,4,-3,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_047,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,Africa,10174,18.71875,15.0390625,-3.6796875,1,13,-12,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_049,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,Africa,10174,18.09375,17.4375,-0.65625,3,3,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_049,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,Africa,10174,18.09375,16.6875,-1.40625,3,4,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_049,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,Africa,10174,18.09375,15.828125,-2.265625,3,4,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,geo_049,geography,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,Africa,10174,18.09375,14.8671875,-3.2265625,3,9,-6,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,sci_006,science,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,electric charge,9072,12.2109375,12.7734375,0.5625,19,14,5,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,sci_006,science,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,electric charge,9072,12.2109375,13.3203125,1.109375,19,14,5,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,sci_006,science,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,electric charge,9072,12.2109375,13.8515625,1.640625,19,13,6,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,sci_006,science,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,electric charge,9072,12.2109375,14.34375,2.1328125,19,14,5,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,sci_014,science,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,SiO2,11832,14.65625,15.0078125,0.3515625,6,5,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,sci_014,science,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,SiO2,11832,14.65625,15.3359375,0.6796875,6,5,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,sci_014,science,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,SiO2,11832,14.65625,15.625,0.96875,6,6,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,sci_014,science,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,SiO2,11832,14.65625,15.859375,1.203125,6,6,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_007,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,exposure to sunlight,14338,13.203125,14.0625,0.859375,20,14,6,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_007,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,exposure to sunlight,14338,13.203125,14.9296875,1.7265625,20,12,8,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_007,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,exposure to sunlight,14338,13.203125,15.78125,2.578125,20,7,13,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_007,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,exposure to sunlight,14338,13.203125,16.59375,3.390625,20,7,13,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_008,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,excessive bleeding,26541,13.8125,14.484375,0.671875,12,11,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_008,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,excessive bleeding,26541,13.8125,15.1328125,1.3203125,12,10,2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_008,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,excessive bleeding,26541,13.8125,15.7578125,1.9453125,12,8,4,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_008,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,excessive bleeding,26541,13.8125,16.328125,2.515625,12,9,3,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_012,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,nutrients,36393,9.875,10.2109375,0.3359375,187,138,49,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_012,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,nutrients,36393,9.875,10.53125,0.65625,187,101,86,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_012,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,nutrients,36393,9.875,10.828125,0.953125,187,96,91,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_012,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,nutrients,36393,9.875,11.0859375,1.2109375,187,104,83,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_026,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,the eye,279,19.671875,19.9375,0.265625,0,0,0,1,1,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_026,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,the eye,279,19.671875,20.15625,0.484375,0,0,0,1,1,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_026,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,the eye,279,19.671875,20.296875,0.625,0,0,0,1,1,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_026,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,the eye,279,19.671875,20.328125,0.65625,0,0,0,1,1,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_038,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,oxygen,23552,15.234375,15.6015625,0.3671875,4,3,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_038,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,oxygen,23552,15.234375,15.9375,0.703125,4,3,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_038,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,oxygen,23552,15.234375,16.234375,1.0,4,3,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_038,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,oxygen,23552,15.234375,16.453125,1.21875,4,4,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_046,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,nutrients from food,36393,12.390625,12.890625,0.5,25,19,6,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_046,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,nutrients from food,36393,12.390625,13.3671875,0.9765625,25,15,10,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_046,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,nutrients from food,36393,12.390625,13.828125,1.4375,25,15,10,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,bio_046,biology,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,nutrients from food,36393,12.390625,14.21875,1.828125,25,18,7,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_002,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,France,9625,16.3125,15.765625,-0.546875,3,3,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_002,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,France,9625,16.3125,15.125,-1.1875,3,4,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_002,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,France,9625,16.3125,14.40625,-1.90625,3,4,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_002,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,France,9625,16.3125,13.578125,-2.734375,3,6,-3,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_005,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,Spain,17689,16.53125,15.828125,-0.703125,3,4,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_005,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,Spain,17689,16.53125,15.0,-1.53125,3,7,-4,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_005,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,Spain,17689,16.53125,14.03125,-2.5,3,11,-8,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_005,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,Spain,17689,16.53125,12.921875,-3.609375,3,32,-29,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_011,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,Greece,24427,15.8359375,15.359375,-0.4765625,3,2,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_011,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,Greece,24427,15.8359375,14.7890625,-1.046875,3,4,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_011,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,Greece,24427,15.8359375,14.109375,-1.7265625,3,9,-6,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_011,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,Greece,24427,15.8359375,13.3125,-2.5234375,3,19,-16,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_017,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,India,6747,15.015625,14.671875,-0.34375,8,8,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_017,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,India,6747,15.015625,14.25,-0.765625,8,11,-3,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_017,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,India,6747,15.015625,13.7421875,-1.2734375,8,17,-9,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_017,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,India,6747,15.015625,13.1328125,-1.8828125,8,32,-24,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_018,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,North America,4787,18.03125,17.8125,-0.21875,2,1,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_018,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,North America,4787,18.03125,17.515625,-0.515625,2,2,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_018,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,North America,4787,18.03125,17.09375,-0.9375,2,4,-2,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_018,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,North America,4787,18.03125,16.53125,-1.5,2,7,-5,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_026,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,Russia,8359,17.0625,16.578125,-0.484375,3,2,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_026,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,Russia,8359,17.0625,16.015625,-1.046875,3,2,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_026,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,Russia,8359,17.0625,15.3515625,-1.7109375,3,2,1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_026,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,Russia,8359,17.0625,14.5859375,-2.4765625,3,4,-1,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_029,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,Cairo,52550,17.21875,16.625,-0.59375,3,3,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_029,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,Cairo,52550,17.21875,15.9140625,-1.3046875,3,3,0,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_029,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,Cairo,52550,17.21875,15.109375,-2.109375,3,6,-3,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_029,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,Cairo,52550,17.21875,14.1875,-3.03125,3,12,-9,0,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_031,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,the River Thames,279,18.78125,19.0,0.21875,0,0,0,1,1,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_031,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,the River Thames,279,18.78125,19.171875,0.390625,0,1,-1,1,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_031,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,the River Thames,279,18.78125,19.296875,0.515625,0,1,-1,1,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_031,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,the River Thames,279,18.78125,19.3125,0.53125,0,1,-1,1,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_035,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,the Pacific Ring of Fire,279,18.359375,18.578125,0.21875,0,0,0,1,1,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_035,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,the Pacific Ring of Fire,279,18.359375,18.75,0.390625,0,1,-1,1,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_035,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,the Pacific Ring of Fire,279,18.359375,18.859375,0.5,0,1,-1,1,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_035,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,the Pacific Ring of Fire,279,18.359375,18.875,0.515625,0,1,-1,1,0,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_039,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.25,test,1147,220,18.734375,19.453125,0.71875,1,0,1,0,1,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_039,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.5,test,1147,220,18.734375,20.15625,1.421875,1,0,1,0,1,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_039,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,0.75,test,1147,220,18.734375,20.828125,2.09375,1,0,1,0,1,layer_sweep,144.6836700439453,72,32
Qwen/Qwen2.5-3B,cul_039,culture,B,D,35,resid_post,final_prompt_token,layer_sweep,,1.0,test,1147,220,18.734375,21.46875,2.734375,1,0,1,0,1,layer_sweep,144.6836700439453,72,32
