example_id,domain,cell,gold_answer,generated_answer,normalised_gold,normalised_generated,exact_match_correct,answer_containment_label
cul_017,culture,C,India," northern India

Q: The Taj Mahal is in a city in the north",india,northern india q: the taj mahal is in a city in the north,False,contains_correct_answer
cul_017,culture,D,India," India

Fact 1: The Sun is a star.
Fact 2:",india,india fact 1: the sun is a star. fact 2,True,exact_match
cul_017,culture,E,India,,india,,False,wrong
cul_018,culture,A,North America," North America

Fact 1: The Danube River flows through the capital of",north america,north america fact 1: the danube river flows through the capital of,True,exact_match
cul_018,culture,B,North America," the Congo River is the deepest river in the world.
Fact 2: The",north america,congo river is the deepest river in the world. fact 2: the,False,wrong
cul_018,culture,C,North America," North America

Fact 1: Insulin is produced by the pancreas.
",north america,north america fact 1: insulin is produced by the pancreas,True,exact_match
cul_018,culture,D,North America," North America

Fact 1: Mammals are a class of vertebrates",north america,north america fact 1: mammals are a class of vertebrates,True,exact_match
cul_018,culture,E,North America,,north america,,False,wrong
cul_019,culture,A,the smallest," Vatican City

Fact 1: The Sistine Chapel is in Vatican City.
",smallest,vatican city fact 1: the sistine chapel is in vatican city,False,wrong
cul_019,culture,B,the smallest," the Sistine Chapel is in Vatican City.
Fact 2: The half-life",smallest,sistine chapel is in vatican city. fact 2: the half-life,False,wrong
cul_019,culture,C,the smallest," the world

Q: The Sistine Chapel is in what rank smallest country?
",smallest,world q: the sistine chapel is in what rank smallest country,False,contains_correct_answer
cul_019,culture,D,the smallest," The Sistine Chapel is in the smallest country in the world, which is Vatican",smallest,"sistine chapel is in the smallest country in the world, which is vatican",False,contains_correct_answer
cul_019,culture,E,the smallest,,smallest,,False,wrong
cul_020,culture,A,the Caribbean," the Caribbean

Fact 1: The Danube River flows through the capital of",caribbean,caribbean fact 1: the danube river flows through the capital of,True,exact_match
cul_020,culture,B,the Caribbean," the Kalahari Desert is located in southern Africa.
Fact 1: Ow",caribbean,kalahari desert is located in southern africa. fact 1: ow,False,wrong
cul_020,culture,C,the Caribbean," the Caribbean

Fact 1: Reggae music originated in Jamaica.
Fact ",caribbean,caribbean fact 1: reggae music originated in jamaica. fact,True,exact_match
cul_020,culture,D,the Caribbean," the Caribbean Sea

Fact 1: The Earth is tilted on its axis.
",caribbean,caribbean sea fact 1: the earth is tilted on its axis,False,contains_correct_answer
cul_020,culture,E,the Caribbean,,caribbean,,False,wrong
cul_021,culture,A,East Asia," East Asia

Fact 1: The Danube River flows through the capital of",east asia,east asia fact 1: the danube river flows through the capital of,True,exact_match
cul_021,culture,B,East Asia," the abdomen

Fact 1: Kimchi is a traditional food of Korea.
",east asia,abdomen fact 1: kimchi is a traditional food of korea,False,wrong
cul_021,culture,C,East Asia," East Asia

Q: Kimchi is a traditional food of Korea.
Fact ",east asia,east asia q: kimchi is a traditional food of korea. fact,True,exact_match
cul_021,culture,D,East Asia," East Asia

Fact 1: The Earth is tilted on its axis.
Fact",east asia,east asia fact 1: the earth is tilted on its axis. fact,True,exact_match
cul_021,culture,E,East Asia,,east asia,,False,wrong
cul_022,culture,A,Argentina," Argentina

Fact 1: The Danube River flows through the capital of what",argentina,argentina fact 1: the danube river flows through the capital of what,True,exact_match
cul_022,culture,B,Argentina," the capital of Argentina
Fact 1: Flamingos get their pink color",argentina,capital of argentina fact 1: flamingos get their pink color,False,contains_correct_answer
cul_022,culture,C,Argentina," Argentina

Fact 1: Tango originated in Buenos Aires.
Step 2:",argentina,argentina fact 1: tango originated in buenos aires. step 2,True,exact_match
cul_022,culture,D,Argentina," Argentina

Fact 1: The Earth is tilted on its axis.
Fact ",argentina,argentina fact 1: the earth is tilted on its axis. fact,True,exact_match
cul_022,culture,E,Argentina,,argentina,,False,wrong
cul_023,culture,A,democracy," democracy

Fact 1: The Acropolis is located in Athens.
Fact ",democracy,democracy fact 1: the acropolis is located in athens. fact,True,exact_match
cul_023,culture,B,democracy," the Acropolis is located in Athens.
Fact 1: The Acropolis is",democracy,acropolis is located in athens. fact 1: the acropolis is,False,wrong
cul_023,culture,C,democracy," democracy

Fact 1: The Acropolis is in a city considered the birth",democracy,democracy fact 1: the acropolis is in a city considered the birth,True,exact_match
cul_023,culture,D,democracy," democracy
You are an AI assistant that helps people find information. User will you",democracy,democracy you are an ai assistant that helps people find information. user will you,True,exact_match
cul_023,culture,E,democracy,,democracy,,False,wrong
cul_024,culture,A,6000," 6000

Fact 1: The Danube River flows through",6000,6000 fact 1: the danube river flows through,True,exact_match
cul_024,culture,B,6000," 6000
B: 5730
C:",6000,6000 b: 5730 c,True,exact_match
cul_024,culture,C,6000," over 6000

Fact 1: Insulin is produced by",6000,over 6000 fact 1: insulin is produced by,False,contains_correct_answer
cul_024,culture,D,6000," over 6000 islands

Fact 1: The Earth is tilted",6000,over 6000 islands fact 1: the earth is tilted,False,contains_correct_answer
cul_024,culture,E,6000," 10

Human: Answer: 10

Human: Answer:",6000,10 human: answer: 10 human: answer,False,wrong
cul_025,culture,A,the Inca Empire," Inca Empire

Fact 1: The Danube River flows through the capital",inca empire,inca empire fact 1: the danube river flows through the capital,False,contains_correct_answer
cul_025,culture,B,the Inca Empire," the Inca Empire
Fact 1: Machu Picchu is in a",inca empire,inca empire fact 1: machu picchu is in a,True,exact_match
cul_025,culture,C,the Inca Empire," the Inca Empire

Fact 1: Machu Picchu is located in",inca empire,inca empire fact 1: machu picchu is located in,True,exact_match
cul_025,culture,D,the Inca Empire," The Inca Empire
You are an AI assistant that helps people find information.",inca empire,inca empire you are an ai assistant that helps people find information,True,exact_match
cul_025,culture,E,the Inca Empire,,inca empire,,False,wrong
cul_026,culture,A,Russia," Russia

Fact 1: The Kremlin is located in Moscow.
Fact 2",russia,russia fact 1: the kremlin is located in moscow. fact 2,True,exact_match
cul_026,culture,B,Russia," the Kremlin is in Moscow.
Fact 2: The Kremlin is in Moscow.
",russia,kremlin is in moscow. fact 2: the kremlin is in moscow,False,wrong
cul_026,culture,C,Russia," Russia

Fact 1: The Kremlin is located in Moscow.
Fact 2",russia,russia fact 1: the kremlin is located in moscow. fact 2,True,exact_match
cul_026,culture,D,Russia," Russia

Fact 1: The Sun is a star.
Fact 2:",russia,russia fact 1: the sun is a star. fact 2,True,exact_match
cul_026,culture,E,Russia,,russia,,False,wrong
cul_027,culture,A,about 125 million," 125 million

Fact 1: The Danube River flows through",about 125 million,125 million fact 1: the danube river flows through,False,wrong
cul_027,culture,B,about 125 million," Japan

Fact 1: Haiku is a poetry form from Japan.
Fact",about 125 million,japan fact 1: haiku is a poetry form from japan. fact,False,wrong
cul_027,culture,C,about 125 million," the population of the country is about 125 million.

Q: Ha",about 125 million,population of the country is about 125 million. q: ha,False,contains_correct_answer
cul_027,culture,D,about 125 million," 125 million

Fact 1: The Earth is tilted on its",about 125 million,125 million fact 1: the earth is tilted on its,False,wrong
cul_027,culture,E,about 125 million,,about 125 million,,False,wrong
cul_028,culture,A,the Caribbean," the Caribbean

Fact 1: The Danube River flows through the capital of",caribbean,caribbean fact 1: the danube river flows through the capital of,True,exact_match
cul_028,culture,B,the Caribbean," the Caribbean

Fact 1: Salsa dancing originated in Cuba.
Fact ",caribbean,caribbean fact 1: salsa dancing originated in cuba. fact,True,exact_match
cul_028,culture,C,the Caribbean," the Caribbean

Fact 1: Salsa dancing originated in Cuba.
Step ",caribbean,caribbean fact 1: salsa dancing originated in cuba. step,True,exact_match
cul_028,culture,D,the Caribbean," The Caribbean region.

Fact 1: Sulfuric acid is a strong",caribbean,caribbean region. fact 1: sulfuric acid is a strong,False,contains_correct_answer
cul_028,culture,E,the Caribbean," The answer is: 100

Assistant: 100

",caribbean,answer is: 100 assistant: 100,False,wrong
cul_029,culture,A,Cairo," Cairo

Fact 1: The Sphinx is located in Giza.
Fact ",cairo,cairo fact 1: the sphinx is located in giza. fact,True,exact_match
cul_029,culture,B,Cairo," the Sphinx is located in Giza.
Fact 2: Barnacles are crust",cairo,sphinx is located in giza. fact 2: barnacles are crust,False,wrong
cul_029,culture,C,Cairo," Cairo

Fact 1: The Sphinx is located in Giza.
Step ",cairo,cairo fact 1: the sphinx is located in giza. step,True,exact_match
cul_029,culture,D,Cairo," Cairo
You are an AI assistant that helps people find information. User will you",cairo,cairo you are an ai assistant that helps people find information. user will you,True,exact_match
cul_029,culture,E,Cairo,,cairo,,False,wrong
cul_030,culture,A,Europe," Europe

Fact 1: The Danube River flows through the capital of what",europe,europe fact 1: the danube river flows through the capital of what,True,exact_match
cul_030,culture,B,Europe," the largest country entirely on what continent?
A: the largest country entirely on what",europe,largest country entirely on what continent? a: the largest country entirely on what,False,wrong
cul_030,culture,C,Europe," Europe

Fact 1: Borscht is a traditional soup of Ukraine.
",europe,europe fact 1: borscht is a traditional soup of ukraine,True,exact_match
cul_030,culture,D,Europe," Europe

Fact 1: A person's weight is the amount of force gravity",europe,europe fact 1: a person's weight is the amount of force gravity,True,exact_match
cul_030,culture,E,Europe,,europe,,False,wrong
cul_031,culture,A,the River Thames," the River Thames

Fact 1: The Danube River flows through the capital",river thames,river thames fact 1: the danube river flows through the capital,True,exact_match
cul_031,culture,B,the River Thames," the Mid-Atlantic Ridge

Q: The Globe Theatre was in a city on",river thames,mid-atlantic ridge q: the globe theatre was in a city on,False,wrong
cul_031,culture,C,the River Thames," the River Thames

Q: The Globe Theatre was in a city on what river",river thames,river thames q: the globe theatre was in a city on what river,True,exact_match
cul_031,culture,D,the River Thames," The River Thames

Fact 1: The Sun is a star.
Fact ",river thames,river thames fact 1: the sun is a star. fact,True,exact_match
cul_031,culture,E,the River Thames,,river thames,,False,wrong
cul_032,culture,A,the Mediterranean Sea," the Mediterranean Sea

Fact 1: The Danube River flows through the capital",mediterranean sea,mediterranean sea fact 1: the danube river flows through the capital,True,exact_match
cul_032,culture,B,the Mediterranean Sea," the Mediterranean Sea

Q: Baklava is popular in a country that borders",mediterranean sea,mediterranean sea q: baklava is popular in a country that borders,True,exact_match
cul_032,culture,C,the Mediterranean Sea," the Mediterranean Sea

Fact 1: Baklava is a pastry popular in",mediterranean sea,mediterranean sea fact 1: baklava is a pastry popular in,True,exact_match
cul_032,culture,D,the Mediterranean Sea," The Mediterranean Sea.

Fact 1: A person's weight is the amount of",mediterranean sea,mediterranean sea. fact 1: a person's weight is the amount of,True,exact_match
cul_032,culture,E,the Mediterranean Sea," The answer is: 100

Assistant: 100

",mediterranean sea,answer is: 100 assistant: 100,False,wrong
cul_033,culture,A,South America," South America

Fact 1: The Danube River flows through the capital of",south america,south america fact 1: the danube river flows through the capital of,True,exact_match
cul_033,culture,B,South America," the largest country on the largest continent

Q: Capoeira originated in the",south america,largest country on the largest continent q: capoeira originated in the,False,wrong
cul_033,culture,C,South America," South America

Fact 1: Capoeira originated in the largest country on",south america,south america fact 1: capoeira originated in the largest country on,True,exact_match
cul_033,culture,D,South America," South America

Fact 1: The Earth is tilted on its axis.
Fact",south america,south america fact 1: the earth is tilted on its axis. fact,True,exact_match
cul_033,culture,E,South America,,south america,,False,wrong
cul_034,culture,A,over 800 years," over 800 years

Fact 1: The Forbidden City is in",over 800 years,over 800 years fact 1: the forbidden city is in,True,exact_match
cul_034,culture,B,over 800 years," the Forbidden City is in Beijing.
Fact 2: The Great Lakes contain ",over 800 years,forbidden city is in beijing. fact 2: the great lakes contain,False,wrong
cul_034,culture,C,over 800 years," over 800 years

Q: The Forbidden City is in a city",over 800 years,over 800 years q: the forbidden city is in a city,True,exact_match
cul_034,culture,D,over 800 years," over 800 years
You are an AI assistant that helps people find",over 800 years,over 800 years you are an ai assistant that helps people find,True,exact_match
cul_034,culture,E,over 800 years,,over 800 years,,False,wrong
cul_035,culture,A,the Pacific Ring of Fire," Pacific Ring of Fire

Fact 1: The Danube River flows through the",pacific ring of fire,pacific ring of fire fact 1: the danube river flows through the,False,contains_correct_answer
cul_035,culture,B,the Pacific Ring of Fire," the United States

Fact 1: Kabuki is from a country in what",pacific ring of fire,united states fact 1: kabuki is from a country in what,False,wrong
cul_035,culture,C,the Pacific Ring of Fire," the Pacific Ring of Fire

Fact 1: Kabuki is a theater form",pacific ring of fire,pacific ring of fire fact 1: kabuki is a theater form,True,exact_match
cul_035,culture,D,the Pacific Ring of Fire," The Pacific Ring of Fire

Fact 1: The Danube River flows through",pacific ring of fire,pacific ring of fire fact 1: the danube river flows through,True,exact_match
cul_035,culture,E,the Pacific Ring of Fire,,pacific ring of fire,,False,wrong
cul_036,culture,A,the Iberian Peninsula," the Iberian Peninsula

Fact 1: The Danube River flows through",iberian peninsula,iberian peninsula fact 1: the danube river flows through,True,exact_match
cul_036,culture,B,the Iberian Peninsula," the Iberian Peninsula

Fact 1: Paella is from a country",iberian peninsula,iberian peninsula fact 1: paella is from a country,True,exact_match
cul_036,culture,C,the Iberian Peninsula," the Iberian Peninsula

Fact 1: Paella is from a country",iberian peninsula,iberian peninsula fact 1: paella is from a country,True,exact_match
cul_036,culture,D,the Iberian Peninsula," the Iberian Peninsula

Fact 1: The Earth is tilted on its",iberian peninsula,iberian peninsula fact 1: the earth is tilted on its,True,exact_match
cul_036,culture,E,the Iberian Peninsula,,iberian peninsula,,False,wrong
cul_037,culture,A,Spain," Spain

Fact 1: The Alhambra is located in Granada",spain,spain fact 1: the alhambra is located in granada,True,exact_match
cul_037,culture,B,Spain," the Alhambra is located in the south of what country?
A:",spain,alhambra is located in the south of what country? a,False,wrong
cul_037,culture,C,Spain," southern Spain

Fact 1: The Alhambra is in a city",spain,southern spain fact 1: the alhambra is in a city,False,contains_correct_answer
cul_037,culture,D,Spain," Spain

Fact 1: The Earth is tilted on its axis.
Fact ",spain,spain fact 1: the earth is tilted on its axis. fact,True,exact_match
cul_037,culture,E,Spain,,spain,,False,wrong
cul_038,culture,A,the oldest continuous civilization," the oldest continuous civilization

Fact 1: Calligraphy is an important art in",oldest continuous civilization,oldest continuous civilization fact 1: calligraphy is an important art in,True,exact_match
cul_038,culture,B,the oldest continuous civilization," Calligraphy is an important art in the country with what distinction?
A: the",oldest continuous civilization,calligraphy is an important art in the country with what distinction? a: the,False,wrong
cul_038,culture,C,the oldest continuous civilization," China

Fact 1: Calligraphy is an important art in the country with",oldest continuous civilization,china fact 1: calligraphy is an important art in the country with,False,wrong
cul_038,culture,D,the oldest continuous civilization," China has the oldest continuous civilization.

Fact 1: A person's weight is",oldest continuous civilization,china has the oldest continuous civilization. fact 1: a person's weight is,False,contains_correct_answer
cul_038,culture,E,the oldest continuous civilization,,oldest continuous civilization,,False,wrong
cul_039,culture,A,1147," 1147

Fact 1: The Danube River flows through",1147,1147 fact 1: the danube river flows through,True,exact_match
cul_039,culture,B,1147," the Bolshoi Theatre is in Moscow.
Fact 2: The Bolsh",1147,bolshoi theatre is in moscow. fact 2: the bolsh,False,wrong
cul_039,culture,C,1147," the year 1147.

Q: The Bolshoi Theatre is",1147,year 1147. q: the bolshoi theatre is,False,contains_correct_answer
cul_039,culture,D,1147," 1147

Fact 1: The Andes Mountains are in",1147,1147 fact 1: the andes mountains are in,True,exact_match
cul_039,culture,E,1147,,1147,,False,wrong
cul_040,culture,A,four," four

Fact 1: The Danube River flows through the capital of what",four,four fact 1: the danube river flows through the capital of what,True,exact_match
cul_040,culture,B,four," Austria

Fact 1: Sake is a traditional drink of Japan.
Fact",four,austria fact 1: sake is a traditional drink of japan. fact,False,wrong
cul_040,culture,C,four," Japan

Fact 1: Sake is a traditional drink of Japan.
Step",four,japan fact 1: sake is a traditional drink of japan. step,False,wrong
cul_040,culture,D,four," Japan has four main islands.

Fact 1: The Earth is tilted on its",four,japan has four main islands. fact 1: the earth is tilted on its,False,contains_correct_answer
cul_040,culture,E,four,,four,,False,wrong
cul_041,culture,A,Southeast Asia," Southeast Asia

Fact 1: The Danube River flows through the capital of",southeast asia,southeast asia fact 1: the danube river flows through the capital of,True,exact_match
cul_041,culture,B,Southeast Asia," the Mariana Trench is located in the ocean.
Fact 2: The",southeast asia,mariana trench is located in the ocean. fact 2: the,False,wrong
cul_041,culture,C,Southeast Asia," Southeast Asia

Q: Angkor Wat is in a country in what region?
",southeast asia,southeast asia q: angkor wat is in a country in what region,True,exact_match
cul_041,culture,D,Southeast Asia," Southeast Asia

Fact 1: A person's weight is the amount of force",southeast asia,southeast asia fact 1: a person's weight is the amount of force,True,exact_match
cul_041,culture,E,Southeast Asia,,southeast asia,,False,wrong
cul_042,culture,A,the West Bank," the West Bank

Fact 1: The Dead Sea Scrolls were found near Q",west bank,west bank fact 1: the dead sea scrolls were found near q,True,exact_match
cul_042,culture,B,the West Bank," the abdomen

Fact 1: The Dead Sea Scrolls were found near Qum",west bank,abdomen fact 1: the dead sea scrolls were found near qum,False,wrong
cul_042,culture,C,the West Bank," the West Bank

Fact 1: The Dead Sea Scrolls were found near a",west bank,west bank fact 1: the dead sea scrolls were found near a,True,exact_match
cul_042,culture,D,the West Bank," The Dead Sea Scrolls were found near a site in the West Bank territory.
You",west bank,dead sea scrolls were found near a site in the west bank territory. you,False,contains_correct_answer
cul_042,culture,E,the West Bank,,west bank,,False,wrong
cul_043,culture,A,the South China Sea," the South China Sea

Fact 1: Pho is a traditional soup of",south china sea,south china sea fact 1: pho is a traditional soup of,True,exact_match
cul_043,culture,B,the South China Sea," the South China Sea

Fact 1: Pho is a traditional soup of",south china sea,south china sea fact 1: pho is a traditional soup of,True,exact_match
cul_043,culture,C,the South China Sea," the South China Sea

Fact 1: Pho is a traditional soup of",south china sea,south china sea fact 1: pho is a traditional soup of,True,exact_match
cul_043,culture,D,the South China Sea," the South China Sea

Fact 1: The Earth is tilted on its axis",south china sea,south china sea fact 1: the earth is tilted on its axis,True,exact_match
cul_043,culture,E,the South China Sea,,south china sea,,False,wrong
cul_044,culture,A,England," England

Fact 1: The Danube River flows through the capital of what",england,england fact 1: the danube river flows through the capital of what,True,exact_match
cul_044,culture,B,England," the United States

Fact 1: The Danube River flows through the capital",england,united states fact 1: the danube river flows through the capital,False,wrong
cul_044,culture,C,England," southern England

Fact 1: Stonehenge is located in Wiltshire",england,southern england fact 1: stonehenge is located in wiltshire,False,contains_correct_answer
cul_044,culture,D,England," Stonehenge is in a county in the south of England.
You are an",england,stonehenge is in a county in the south of england. you are an,False,contains_correct_answer
cul_044,culture,E,England,,england,,False,wrong
cul_045,culture,A,the Silk Road," the Silk Road

Fact 1: The Terracotta Army is in X",silk road,silk road fact 1: the terracotta army is in x,True,exact_match
cul_045,culture,B,the Silk Road," the starting point of the Silk Road.

Q: The Terracotta Army is",silk road,starting point of the silk road. q: the terracotta army is,False,contains_correct_answer
cul_045,culture,C,the Silk Road," the Silk Road

Fact 1: The Terracotta Army is in the",silk road,silk road fact 1: the terracotta army is in the,True,exact_match
cul_045,culture,D,the Silk Road," The Terracotta Army is in the starting point of the Silk Road.
You",silk road,terracotta army is in the starting point of the silk road. you,False,contains_correct_answer
cul_045,culture,E,the Silk Road,,silk road,,False,wrong
cul_046,culture,A,the most visited," France

Fact 1: The Danube River flows through the capital of what",most visited,france fact 1: the danube river flows through the capital of what,False,wrong
cul_046,culture,B,the most visited," Austria

Fact 1: Croissants are a pastry associated with France.
",most visited,austria fact 1: croissants are a pastry associated with france,False,wrong
cul_046,culture,C,the most visited," France

Fact 1: Croissants are a pastry associated with France.
",most visited,france fact 1: croissants are a pastry associated with france,False,wrong
cul_046,culture,D,the most visited," France is the most visited country in the world.

Fact 1: The Earth",most visited,france is the most visited country in the world. fact 1: the earth,False,contains_correct_answer
cul_046,culture,E,the most visited,,most visited,,False,wrong
cul_047,culture,A,Spain," Spain

Fact 1: The Sagrada Familia is in Barcelona.
",spain,spain fact 1: the sagrada familia is in barcelona,True,exact_match
cul_047,culture,B,Spain," the northeast of what country?

Q: The Sagrada Familia is in",spain,northeast of what country? q: the sagrada familia is in,False,wrong
cul_047,culture,C,Spain," northeastern Spain

Q: The Sagrada Familia is in a city in",spain,northeastern spain q: the sagrada familia is in a city in,False,contains_correct_answer
cul_047,culture,D,Spain," Spain

Fact 1: The Sun is a star.
Fact 2:",spain,spain fact 1: the sun is a star. fact 2,True,exact_match
cul_047,culture,E,Spain,,spain,,False,wrong
cul_048,culture,A,China," China

Fact 1: The Danube River flows through the capital of what",china,china fact 1: the danube river flows through the capital of what,True,exact_match
cul_048,culture,B,China," the south of what country?

Q: Dim sum is a tradition from a region",china,south of what country? q: dim sum is a tradition from a region,False,wrong
cul_048,culture,C,China," southern China

Fact 1: Dim sum is a culinary tradition of Canton.
",china,southern china fact 1: dim sum is a culinary tradition of canton,False,contains_correct_answer
cul_048,culture,D,China," China

Fact 1: The Earth is tilted on its axis.
Fact ",china,china fact 1: the earth is tilted on its axis. fact,True,exact_match
cul_048,culture,E,China,,china,,False,wrong
cul_049,culture,A,Tuscany," Tuscany

Fact 1: The Uffizi Gallery is in Florence",tuscany,tuscany fact 1: the uffizi gallery is in florence,True,exact_match
cul_049,culture,B,Tuscany," the Tuscany region of Italy
Fact 1: The Uffizi",tuscany,tuscany region of italy fact 1: the uffizi,False,contains_correct_answer
cul_049,culture,C,Tuscany," the Tuscany region

Fact 1: The Uffizi Gallery is",tuscany,tuscany region fact 1: the uffizi gallery is,False,contains_correct_answer
cul_049,culture,D,Tuscany," Tuscany region of Italy

Fact 1: The United States has a",tuscany,tuscany region of italy fact 1: the united states has a,False,contains_correct_answer
cul_049,culture,E,Tuscany,,tuscany,,False,wrong
cul_050,culture,A,Louisiana," Louisiana

Fact 1: The Danube River flows through the capital of what",louisiana,louisiana fact 1: the danube river flows through the capital of what,True,exact_match
cul_050,culture,B,Louisiana," the abdomen

Fact 1: Mardi Gras is celebrated in New Orleans",louisiana,abdomen fact 1: mardi gras is celebrated in new orleans,False,wrong
cul_050,culture,C,Louisiana," Louisiana

Fact 1: Mardi Gras is celebrated in a city in",louisiana,louisiana fact 1: mardi gras is celebrated in a city in,True,exact_match
cul_050,culture,D,Louisiana," Louisiana

Fact 1: Molecules of DNA are found in the nucleus of",louisiana,louisiana fact 1: molecules of dna are found in the nucleus of,True,exact_match
cul_050,culture,E,Louisiana,,louisiana,,False,wrong
